109693	0	True	7	12	200	0	0	Draenic Dust
34054	0	True	7	12	200	0	24000	Infinite Dust
113588	0	True	7	12	200	0	120000	Temporal Crystal
35623	0	True	7	10	200	6000	0	Eternal Air
124461	0	True	7	7	200	1750	0	Demonsteel Bar
133607	0	True	7	8	200	105	25000	Silver Mackerel
52326	0	True	7	10	200	875	3500	Volatile Water
39690	0	True	7	1	200	750	3000	Volatile Blasting Trigger
113262	0	True	7	10	200	1000	0	Sorcerous Water
52983	0	True	7	9	200	2031	8127	Cinderbloom
124107	0	True	7	8	200	625	0	Cursed Queenfish
124109	0	True	7	8	200	625	0	Highmountain Salmon
113263	0	True	7	10	200	1000	0	Sorcerous Earth
109137	0	True	7	8	200	30	0	Crescent Saberfish Flesh
53038	0	True	7	7	200	2000	8000	Obsidium Ore
127844	0	True	0	1	20	2500	10000	Potion of the Old War
2450	0	True	7	9	200	25	100	Briarthorn
124111	0	True	7	8	200	625	0	Runescale Koi
109124	0	True	7	9	200	2462	0	Frostweed
2318	0	True	7	6	200	15	0	Light Leather
133577	0	True	0	5	20	1250	25000	Fighter Chow
151580	0	True	3	5	20	20000	47000	Deadly Deep Chemirine
2836	0	True	7	7	200	15	60	Coarse Stone
156930	0	True	7	12	200	0	12000	Rich Illusion Dust
765	0	True	7	9	200	10	40	Silverleaf
52185	0	True	7	7	200	2250	0	Elementium Ore
7080	0	True	7	10	200	400	1600	Essence of Water
16203	0	True	7	12	200	0	120000	Greater Eternal Essence
113264	0	True	7	10	200	1000	0	Sorcerous Air
2771	0	True	7	7	200	25	100	Tin Ore
120257	0	True	0	8	20	5000	20000	Drums of Fury
37701	0	True	7	10	200	600	2400	Crystallized Earth
129034	0	True	7	16	200	25	100	Sallow Pigment
124439	0	True	7	11	200	1	0	Unbroken Tooth
41163	0	True	7	7	200	4200	16800	Titanium Bar
2840	0	True	7	7	200	10	40	Copper Bar
142075	18	True	1	0	1	15387	61550	Imbued Silkweave Bag
21884	0	True	7	10	200	4000	16000	Primal Fire
151566	0	True	7	6	200	1	0	Fiendish Leather
58488	0	True	0	1	20	5000	20000	Potion of Treasure Finding
124119	0	True	7	8	200	30	0	Big Gamy Ribs
36916	0	True	7	7	200	2400	9600	Cobalt Bar
39151	0	True	7	16	200	25	100	Alabaster Pigment
124671	0	True	0	1	20	62	0	Darkmoon Firewater
118472	0	True	7	11	200	1000	0	Savage Blood
130172	0	True	7	4	200	15000	220000	Sangrite
127834	0	True	0	1	20	1200	24000	Ancient Healing Potion
38425	0	True	7	6	200	13500	54000	Heavy Borean Leather
127004	0	True	7	5	200	1750	0	Imbued Silkweave
151722	0	True	7	4	200	5000	0	Florid Malachite
139786	0	True	0	8	5	0	0	Ancient Mana Crystal
133572	0	True	0	5	20	1250	25000	Nightborne Delicacy Platter
2447	0	True	7	9	200	10	40	Peacebloom
72103	0	True	7	7	200	350	0	White Trillium Ore
109125	0	True	7	9	200	2462	0	Fireweed
1210	0	True	7	4	200	250	1000	Shadowgem
127835	0	True	0	1	20	6000	24000	Ancient Mana Potion
35622	0	True	7	10	200	6000	0	Eternal Water
52985	0	True	7	9	200	2077	8311	Azshara's Veil
151584	0	True	3	6	20	20000	47000	Masterful Argulite
133579	0	True	0	5	20	1250	25000	Lavish Suramar Feast
128541	0	True	8	10	20	625	2500	Enchant Ring - Binding of Critical Strike
3860	0	True	7	7	200	400	1600	Mithril Bar
67151	0	True	15	5	1	0	2000000	Reins of Poseidus
11370	0	True	7	7	200	500	2000	Dark Iron Ore
72120	0	True	7	6	200	156	0	Exotic Leather
128553	0	True	8	1	20	625	2500	Enchant Neck - Mark of the Hidden Satyr
52183	0	True	7	7	200	2500	10000	Pyrite Ore
128542	0	True	8	10	20	625	2500	Enchant Ring - Binding of Haste
785	0	True	7	9	200	20	80	Mageroyal
2449	0	True	7	9	200	20	80	Earthroot
2841	0	True	7	7	200	50	200	Bronze Bar
41599	18	True	1	0	1	12500	50000	Frostweave Bag
36909	0	True	7	7	200	1000	4000	Cobalt Ore
147869	0	True	15	0	200	1	0	Fel Meteorite
124110	0	True	7	8	200	625	0	Stormray
7068	0	True	7	10	200	400	1600	Elemental Fire
133681	0	True	0	5	20	1250	25000	Crispy Bacon
72234	0	True	7	9	200	2337	0	Green Tea Leaf
34055	0	True	7	12	200	0	120000	Greater Cosmic Essence
3858	0	True	7	7	200	250	1000	Mithril Ore
133570	0	True	0	5	20	1250	25000	The Hungry Magister
23786	0	True	7	1	200	12000	48000	Khorium Power Core
72094	0	True	7	7	200	350	0	Black Trillium Ore
130175	0	True	7	4	200	15000	220000	Chaotic Spinel
142406	0	True	0	8	20	5000	20000	Drums of the Mountain
53065	0	True	7	8	200	375	1500	Albino Cavefish
22456	0	True	7	10	200	4000	16000	Primal Shadow
36912	0	True	7	7	200	1500	6000	Saronite Ore
129100	0	True	7	4	200	2250	0	Gem Chip
130183	0	True	7	4	200	25000	840000	Shadowruby
129158	0	True	15	0	200	5	0	Starlight Rosedust
8170	0	True	7	6	200	500	0	Rugged Leather
133565	0	True	0	5	20	1250	25000	Leybeque Ribs
127846	0	True	0	1	20	5000	20000	Leytorrent Potion
151719	0	True	7	4	200	5000	0	Lightsphene
151585	0	True	3	8	20	20000	47000	Versatile Labradorite
29740	0	True	12	0	250	0	0	Fel Armament
72095	0	True	7	7	200	4200	16800	Trillium Bar
128315	0	True	0	8	20	0	0	Medallion of the Legion
76130	0	True	7	4	200	6000	24000	Tiger Opal
8838	0	True	7	9	200	60	240	Sungrass
12808	0	True	7	10	200	1000	4000	Essence of Undeath
130177	0	True	7	4	200	15000	220000	Queen's Opal
2319	0	True	7	6	200	50	0	Medium Leather
2772	0	True	7	7	200	150	600	Iron Ore
23424	0	True	7	7	200	1000	4000	Fel Iron Ore
108996	0	True	7	11	200	0	0	Alchemical Catalyst
151721	0	True	7	4	200	5000	0	Hesselian
109139	0	True	7	8	200	30	0	Fat Sleeper Flesh
7078	0	True	7	10	200	400	1600	Essence of Fire
127759	0	True	7	11	200	1000	0	Felblight
52976	0	True	7	6	200	425	0	Savage Leather
16204	0	True	7	12	200	0	12000	Light Illusion Dust
76136	0	True	7	4	200	6000	24000	Pandarian Garnet
5785	0	True	7	6	200	500	2000	Thick Murloc Scale
74248	0	True	7	12	200	0	120000	Sha Crystal
7912	0	True	7	7	200	100	400	Solid Stone
51950	0	True	7	7	200	6000	24000	Pyrium Bar
130176	0	True	7	4	200	15000	220000	Skystone
113261	0	True	7	10	200	1000	0	Sorcerous Fire
142335	0	True	7	11	200	118	9461	Pristine Falcosaur Feather
12360	0	True	7	7	200	5000	20000	Arcanite Bar
127843	0	True	0	1	20	2500	10000	Potion of Deadly Grace
22577	0	True	7	10	200	400	1600	Mote of Shadow
130173	0	True	7	4	200	15000	220000	Deep Amber
22457	0	True	7	10	200	4000	16000	Primal Mana
39682	0	True	7	1	200	12000	48000	Overcharged Capacitor
4304	0	True	7	6	200	300	0	Thick Leather
3864	0	True	7	4	200	800	3200	Citrine
74725	0	True	8	11	20	1000	0	Enchant Weapon - Elemental Force
118711	0	True	0	2	20	125	500	Draenic Water Walking Elixir
10285	0	True	7	5	200	1000	4000	Shadow Silk
7909	0	True	7	4	200	1000	4000	Aquamarine
133573	0	True	0	5	20	1250	25000	Seed-Battered Fish Plate
109143	0	True	7	8	200	30	0	Abyssal Gulper Eel Flesh
10940	0	True	7	12	200	0	800	Strange Dust
132514	0	True	0	0	20	875	3500	Auto-Hammer
74866	0	True	7	8	200	2500	10000	Golden Carp
109144	0	True	7	8	200	30	0	Blackwater Whiptail Flesh
130181	0	True	7	4	200	25000	840000	Pandemonite
21886	0	True	7	10	200	4000	16000	Primal Life
37663	0	True	7	7	200	12500	50000	Titansteel Bar
74857	0	True	7	8	200	2500	10000	Giant Mantis Shrimp
22445	0	True	7	12	200	0	24000	Arcane Dust
22446	0	True	7	12	200	0	120000	Greater Planar Essence
138789	0	True	0	8	1	0	0	Tome of Illusions: Outland
74841	0	True	7	8	200	300	1200	Juicycrunch Carrot
127836	0	True	0	1	20	250	1000	Ancient Rejuvenation Potion
3818	0	True	7	9	200	125	500	Fadeleaf
71951	0	True	12	0	1	0	0	Banner of the Fallen
52984	0	True	7	9	200	1873	7492	Stormvine
49908	0	True	7	11	200	70000	0	Primordial Saronite
71952	0	True	12	0	1	0	0	Captured Insignia
16202	0	True	7	12	200	0	40000	Lesser Eternal Essence
1705	0	True	7	4	200	600	2400	Lesser Moonstone
130221	0	True	3	8	200	18500	0	Versatile Maelstrom Sapphire
818	0	True	7	4	200	100	400	Tigerseye
6662	0	True	0	2	20	95	380	Elixir of Giant Growth
30809	0	True	12	0	250	200	800	Mark of Sargeras
58480	0	True	7	7	200	23100	92400	Truegold
124108	0	True	7	8	200	625	0	Mossgill Perch
4234	0	True	7	6	200	150	0	Heavy Leather
2775	0	True	7	7	200	75	300	Silver Ore
7077	0	True	7	10	200	400	1600	Heart of Fire
7910	0	True	7	4	200	5000	20000	Star Ruby
130247	0	True	3	1	20	20000	47000	Saber's Eye of Agility
22451	0	True	7	10	200	4000	16000	Primal Air
76139	0	True	7	4	200	35000	140000	Wild Jade
37705	0	True	7	10	200	600	2400	Crystallized Water
109142	0	True	7	8	200	30	0	Sea Scorpion Segment
3575	0	True	7	7	200	200	800	Iron Bar
128551	0	True	8	1	20	625	2500	Enchant Neck - Mark of the Claw
52186	0	True	7	7	200	5400	21600	Elementium Bar
74847	0	True	7	8	200	300	1200	Jade Squash
21882	0	True	7	11	200	2500	10000	Soul Essence
2459	0	True	0	1	20	25	100	Swiftness Potion
74864	0	True	7	8	200	2500	10000	Reef Octopus
127840	0	True	0	8	20	2500	10000	Skaggldrynk
3356	0	True	7	9	200	30	120	Kingsblood
34057	0	True	7	12	200	0	120000	Abyss Crystal
61978	0	True	7	16	200	500	0	Blackfallow Ink
118391	0	True	0	8	20	137	550	Worm Supreme
21885	0	True	7	10	200	4000	16000	Primal Water
130174	0	True	7	4	200	15000	220000	Azsunite
12363	0	True	7	4	200	2000	8000	Arcane Crystal
40769	0	True	0	0	20	1875	7500	Scrapbot Construction Kit
29425	0	True	12	0	250	200	800	Mark of Kil'jaeden
133566	0	True	0	5	20	1250	25000	Suramar Surf and Turf
139288	0	True	16	3	20	100	400	Glyph of the Dire Stable
14343	0	True	7	12	200	0	36000	Small Brilliant Shard
109141	0	True	7	8	200	30	0	Fire Ammonite Tentacle
137267	0	True	16	3	20	100	400	Glyph of the Goblin Anti-Grav Flare
2838	0	True	7	7	200	60	240	Heavy Stone
144306	0	True	8	1	20	625	2500	Enchant Neck - Mark of the Quick
142336	0	True	7	8	200	15	1212	Falcosaur Egg
115504	0	True	7	12	200	0	72000	Fractured Temporal Crystal
141909	0	True	8	1	20	625	2500	Enchant Neck - Mark of the Trained Soldier
52986	0	True	7	9	200	2218	8872	Heartblossom
76142	0	True	7	4	200	35000	140000	Sun's Radiance
130217	0	True	3	8	200	17500	0	Versatile Skystone
22573	0	True	7	10	200	400	1600	Mote of Earth
130220	0	True	3	7	200	18500	0	Quick Dawnlight
113355	0	True	7	11	20	0	0	Card of Omens
11291	0	True	7	11	200	1125	4500	Star Wood
43122	0	True	7	16	200	500	0	Shimmering Ink
65891	0	True	15	5	1	250000	1000000	Vial of the Sands
2453	0	True	7	9	200	25	100	Bruiseweed
3182	0	True	7	5	200	387	1550	Spider's Silk
39681	0	True	7	1	200	2800	11200	Handful of Cobalt Bolts
128538	0	True	8	10	20	625	2500	Enchant Ring - Word of Haste
52555	0	True	7	12	200	0	0	Hypnotic Dust
3859	0	True	7	7	200	60	240	Steel Bar
36901	0	True	7	9	200	750	3000	Goldclover
128537	0	True	8	10	20	625	2500	Enchant Ring - Word of Critical Strike
128540	0	True	8	10	20	625	2500	Enchant Ring - Word of Versatility
129018	0	True	16	9	20	100	400	Glyph of Fel Imp
133567	0	True	0	5	20	1250	25000	Barracuda Mrglgagh
139175	0	True	0	8	20	0	0	Arcane Lure
3358	0	True	7	9	200	175	700	Khadgar's Whisker
12803	0	True	7	10	200	500	2000	Living Essence
128313	0	True	15	0	1	0	0	Huge Ogre Cache
3577	0	True	7	7	200	600	2400	Gold Bar
128980	0	True	0	8	20	1	0	Scroll of Forgotten Knowledge
130180	0	True	7	4	200	25000	840000	Dawnlight
10939	0	True	7	12	200	0	2400	Greater Magic Essence
24476	0	True	7	11	20	100	400	Jaggal Clam
109156	0	True	0	3	20	2500	10000	Greater Draenic Strength Flask
1529	0	True	7	4	200	700	2800	Jade
128552	0	True	8	1	20	625	2500	Enchant Neck - Mark of the Distant Army
133574	0	True	0	5	20	1250	25000	Fishbrul Special
52722	0	True	7	12	200	0	0	Maelstrom Crystal
128539	0	True	8	10	20	625	2500	Enchant Ring - Word of Mastery
130182	0	True	7	4	200	25000	840000	Maelstrom Sapphire
133568	0	True	0	5	20	1250	25000	Koi-Scented Stormray
58087	0	True	0	3	20	2500	10000	Flask of the Winds
37700	0	True	7	10	200	600	2400	Crystallized Air
22785	0	True	7	9	200	500	2000	Felweed
116266	0	True	0	1	20	2500	10000	Draenic Swiftness Potion
116271	0	True	0	2	20	250	1000	Draenic Water Breathing Elixir
23427	0	True	7	7	200	1250	5000	Eternium Ore
40772	0	True	0	0	1	2256	9027	Gnomish Army Knife
37703	0	True	7	10	200	600	2400	Crystallized Shadow
74247	0	True	7	12	200	0	0	Ethereal Shard
151579	0	True	7	4	200	5000	0	Labradorite
2776	0	True	7	7	200	500	2000	Gold Ore
128543	0	True	8	10	20	625	2500	Enchant Ring - Binding of Mastery
33568	0	True	7	6	200	2250	9000	Borean Leather
71637	0	True	12	0	1	0	0	Mysterious Grimoire
126992	3	True	4	1	1	250875	1254377	Silkweave Epaulets
71953	0	True	12	0	1	0	0	Fallen Adventurer's Journal
71636	0	True	12	0	1	0	0	Monstrous Egg
109140	0	True	7	8	200	30	0	Blind Lake Sturgeon Flesh
74250	0	True	7	12	200	0	0	Mysterious Essence
139503	0	True	0	8	200	0	0	Bloodtotem Saddle Blanket
43102	0	True	7	11	200	2000	0	Frozen Orb
37704	0	True	7	10	200	600	2400	Crystallized Life
71635	0	True	12	0	1	0	0	Imbued Crystal
3576	0	True	7	7	200	35	140	Tin Bar
87885	0	True	16	10	20	100	400	Glyph of Rising Tiger Kick
137191	0	True	16	9	20	100	400	Glyph of the Inquisitor's Eye
35562	0	True	7	8	200	37	150	Bear Flank
128550	0	True	8	3	20	625	2500	Enchant Cloak - Binding of Intellect
132515	0	True	0	0	20	875	3500	Failure Detection Pylon
76138	0	True	7	4	200	35000	140000	River's Heart
5498	0	True	7	4	200	200	800	Small Lustrous Pearl
3820	0	True	7	9	200	100	400	Stranglekelp
128544	0	True	8	10	20	625	2500	Enchant Ring - Binding of Versatility
130178	0	True	7	4	200	25000	840000	Furystone
109138	0	True	7	8	200	30	0	Jawless Skulker Flesh
127839	0	True	0	8	20	2500	10000	Avalanche Elixir
139438	0	True	16	12	20	100	400	Glyph of Shadow-Enemies
74844	0	True	7	8	200	300	1200	Red Blossom Leek
141908	0	True	8	1	20	625	2500	Enchant Neck - Mark of the Heavy Hide
151718	0	True	7	4	200	5000	0	Argulite
45087	0	True	7	11	200	2000	0	Runed Orb
1206	0	True	7	4	200	400	1600	Moss Agate
22575	0	True	7	10	200	400	1600	Mote of Life
76134	0	True	7	4	200	6000	24000	Sunstone
52078	0	True	7	11	200	2000	0	Chaos Orb
1468	0	True	7	8	200	28	115	Murloc Fin
52987	0	True	7	9	200	2362	9448	Twilight Jasmine
43126	0	True	7	16	200	500	0	Ink of the Sea
90407	0	True	7	11	200	250	0	Sparkling Shard
137240	0	True	16	3	20	100	400	Glyph of the Headhunter
38771	0	True	8	5	20	1000	0	Enchant Bracer - Minor Stamina
118061	0	True	16	11	20	1000	1000000	Glyph of the Sun
129288	0	True	7	9	200	1750	0	Starlight Rose Seed
22574	0	True	7	10	200	400	1600	Mote of Fire
23445	0	True	7	7	200	2000	8000	Fel Iron Bar
52719	0	True	7	12	200	0	0	Greater Celestial Essence
23449	0	True	7	7	200	12500	50000	Khorium Bar
147775	0	True	15	1	100	0	0	Nether Portal Disruptor
2452	0	True	7	9	200	15	60	Swiftthistle
77467	0	True	7	1	200	3125	12500	Ghost Iron Bolts
147870	0	True	15	0	200	1	1	Strange Dimensional Shard
151133	0	True	0	5	20	0	0	Nomi Snacks
17010	0	True	7	11	200	2000	8000	Fiery Core
43350	0	True	16	3	20	100	400	Glyph of Lesser Proportion
44922	0	True	16	11	20	100	400	Glyph of Stars
13464	0	True	7	9	200	100	400	Golden Sansam
126936	0	True	0	5	20	2500	10000	Sugar-Crusted Fish Feast
22450	0	True	7	12	200	0	120000	Void Crystal
151577	3	True	4	2	1	423134	2115672	Fiendish Shoulderguards
74708	0	True	8	4	20	1000	0	Enchant Chest - Glorious Stats
133575	0	True	0	5	20	1250	25000	Dried Mackerel Strips
12205	0	True	7	8	200	112	450	White Spider Meat
21887	0	True	7	6	200	1250	0	Knothide Leather
53643	0	True	7	5	200	12500	50000	Bolt of Embersilk Cloth
22452	0	True	7	10	200	4000	16000	Primal Earth
43118	0	True	7	16	200	500	0	Jadefire Ink
71638	0	True	12	0	1	0	0	Ornate Weapon
15419	0	True	7	6	200	600	2400	Warbear Leather
36910	0	True	7	7	200	1750	7000	Titanium Ore
54443	18	True	1	0	1	15000	60000	Embersilk Bag
136825	0	True	16	11	20	100	400	Glyph of the Feral Chameleon
138793	0	True	0	8	1	0	0	Tome of Illusions: Pandaria
7911	0	True	7	7	200	500	2000	Truesilver Ore
42253	0	True	7	5	200	10000	40000	Iceweb Spider Silk
76131	0	True	7	4	200	35000	140000	Primordial Ruby
130215	0	True	3	5	200	17500	0	Deadly Deep Amber
130904	0	True	7	11	20	1000	4000	Highmountain Ritual-Stone
13463	0	True	7	9	200	100	400	Dreamfoil
69237	0	True	7	11	200	2000	280000	Living Ember
116268	0	True	0	1	20	500	2000	Draenic Invisibility Potion
6657	0	True	0	5	20	5	20	Savory Deviate Delight
12810	0	True	7	6	200	500	2000	Enchanted Leather
12365	0	True	7	7	200	250	1000	Dense Stone
23783	0	True	7	1	200	1500	6000	Handful of Fel Iron Bolts
41593	0	True	7	5	200	10000	40000	Ebonweave
82441	0	True	7	5	200	3750	15000	Bolt of Windwool Cloth
127845	0	True	0	1	20	2500	10000	Unbending Potion
139362	0	True	16	12	20	100	400	Glyph of Mana Touched Souls
3357	0	True	7	9	200	75	300	Liferoot
22576	0	True	7	10	200	400	1600	Mote of Mana
104099	0	True	16	6	20	100	400	Glyph of the Skeleton
146659	0	True	7	11	1	0	0	Nethershard Essence
34056	0	True	7	12	200	0	40000	Lesser Cosmic Essence
23426	0	True	7	7	200	2500	10000	Khorium Ore
71715	0	True	12	0	1	0	0	A Treatise on Strategy
111245	0	True	7	12	200	0	0	Luminous Shard
18562	0	True	7	7	200	1000	400000	Elementium Ingot
23446	0	True	7	7	200	3000	12000	Adamantite Bar
38682	0	True	7	11	200	10	1000	Enchanting Vellum
43850	0	True	0	8	5	2500	10000	Certificate of Ownership
74859	0	True	7	8	200	2500	10000	Emperor Salmon
76734	0	True	7	4	200	5000	0	Serpent's Eye
137188	0	True	16	1	20	100	400	Glyph of the Blazing Savior
138791	0	True	0	8	1	0	0	Tome of Illusions: Cataclysm
13465	0	True	7	9	200	150	600	Mountain Silversage
43369	0	True	16	2	20	100	400	Glyph of Fire From the Heavens
87888	0	True	16	10	20	100	400	Glyph of Fighting Pose
3371	0	True	7	11	200	5	150	Crystal Vial
118632	0	True	0	8	20	49685	198741	Focus Augment Rune
15994	0	True	7	1	200	2500	10000	Thorium Widget
109135	0	True	7	8	200	300	0	Raw Riverbeast Meat
128312	0	True	0	8	20	0	0	Elixir of the Rapid Mind
136826	0	True	16	11	20	1000	1000000	Glyph of Autumnal Bloom
8150	0	True	7	6	200	250	1000	Deeprock Salt
24246	0	True	12	0	200	400	1600	Sanguine Hibiscus
2304	0	True	8	14	10	15	60	Light Armor Kit
22578	0	True	7	10	200	400	1600	Mote of Water
42780	0	True	12	0	200	200	800	Relic of Ulduar
72235	0	True	7	9	200	2487	0	Silkweed
139890	0	True	0	8	5	0	0	Ancient Mana Gem
19183	0	True	0	8	200	0	0	Hourglass Sand
23793	0	True	7	6	200	6250	25000	Heavy Knothide Leather
36905	0	True	7	9	200	2000	8000	Lichbloom
72237	0	True	7	9	200	2462	0	Rain Poppy
104104	0	True	16	8	20	100	400	Glyph of the Unbound Elemental
30810	0	True	12	0	250	200	800	Sunfury Signet
130179	0	True	7	4	200	25000	840000	Eye of Prophecy
39354	0	True	7	11	200	1	15	Light Parchment
89868	0	True	16	11	20	100	400	Glyph of the Cheetah
128549	0	True	8	3	20	625	2500	Enchant Cloak - Binding of Agility
18945	0	True	12	0	100	100	0	Dark Iron Residue
43366	0	True	16	2	20	100	400	Glyph of Winged Vengeance
112093	0	True	8	11	20	625	2500	Enchant Weapon - Mark of the Shattered Hand
131746	0	True	0	8	20	3750	15000	Stonehide Leather Barding
6037	0	True	7	7	200	1250	5000	Truesilver Bar
22447	0	True	7	12	200	0	40000	Lesser Planar Essence
37702	0	True	7	10	200	600	2400	Crystallized Fire
127037	0	True	7	5	200	1250	5000	Runic Catgut
37921	0	True	7	9	200	750	3000	Deadnettle
40919	0	True	16	11	20	100	400	Glyph of the Orca
129021	0	True	16	11	20	100	400	Glyph of the Sentinel
133569	0	True	0	5	20	1250	25000	Drogbar-Style Salmon
22786	0	True	7	9	200	500	2000	Dreaming Glory
4339	0	True	7	5	200	1250	5000	Bolt of Mageweave
3685	0	True	7	8	200	71	285	Raptor Egg
44128	0	True	7	6	200	30000	0	Arctic Fur
112384	0	True	0	8	1	2500	10000	Reflecting Prism
132510	0	True	0	0	20	750	3000	Gunpowder Charge
36906	0	True	7	9	200	2000	8000	Icethorn
74833	0	True	7	8	200	300	1200	Raw Tiger Steak
128560	0	True	8	6	20	625	2500	Enchant Gloves - Legion Skinning
133940	0	True	0	7	20	250	5000	Silkweave Bandage
128561	0	True	8	6	20	625	2500	Enchant Gloves - Legion Surveying
138787	0	True	0	8	1	0	0	Tome of Illusions: Azeroth
20404	0	True	12	0	250	0	0	Encrypted Twilight Text
81055	0	True	15	0	200	2	10	Darkmoon Ride Ticket
29739	0	True	12	0	250	0	0	Arcane Tome
87392	0	True	16	5	20	100	400	Glyph of Shadowy Friends
104126	0	True	16	7	20	100	400	Glyph of Spirit Raptors
4305	0	True	7	5	200	600	2400	Bolt of Silk Cloth
151542	0	True	16	9	20	100	400	Glyph of Fel-Touched Shards
4375	0	True	7	1	200	115	460	Whirring Bronze Gizmo
111595	0	True	7	8	200	105	25000	Crescent Saberfish
35625	0	True	7	10	200	6000	0	Eternal Life
43334	0	True	16	11	20	100	400	Glyph of the Ursol Chameleon
76135	0	True	7	4	200	6000	24000	Roguestone
56850	0	True	7	11	200	300	1200	Deepstone Oil
